0,275273	4,230152
0,274665	4,236512
0,274047	4,242923
0,273420	4,249385
0,272783	4,255898
0,272137	4,262461
0,271483	4,269075
0,270820	4,275739
0,270149	4,282453
0,269471	4,289217
0,268784	4,296031
0,268089	4,302895
0,267388	4,309808
0,266678	4,316772
0,265961	4,323787
0,265237	4,330851
0,264506	4,337966
0,263768	4,345130
0,263023	4,352345
0,262271	4,359611
0,261513	4,366926
0,260749	4,374292
0,259979	4,381708
0,259203	4,389173
0,258422	4,396689
0,257635	4,404255
0,256843	4,411870
0,256047	4,419534
0,255245	4,427248
0,254439	4,435009
0,253629	4,442819
0,252814	4,450677
0,251996	4,458582
0,251174	4,466535
0,250348	4,474534
0,249519	4,482579
0,248686	4,490671
0,247851	4,498808
0,247013	4,506991
0,246173	4,515218
0,245330	4,523489
0,244485	4,531805
0,243638	4,540165
0,242788	4,548569
0,241937	4,557017
0,241085	4,565508
0,240231	4,574043
0,239376	4,582621
0,238519	4,591242
0,237662	4,599907
0,236805	4,608614
0,235947	4,617364
0,235089	4,626158
0,234232	4,634995
0,233374	4,643875
0,232518	4,652800
0,231662	4,661768
0,230808	4,670781
0,229955	4,679837
0,229103	4,688938
0,228253	4,698084
0,227405	4,707274
0,226560	4,716509
0,225717	4,725788
0,224876	4,735113
0,224038	4,744482
0,223202	4,753895
0,222369	4,763354
0,221540	4,772857
0,220713	4,782405
0,219889	4,791998
